Production_test,Production_predicted
39732,20889.983539102406
29117,26208.262151053186
31205,31490.69953024022
43215,43459.66847543374
51975,51930.58925183596
2361,2282.4958561735148
15250,14787.953597987003
17629,26902.138084407143
51739,56073.58469316086
24513,20944.423776977237
2514,15916.255179444586
13602,15601.451019119706
39735,39470.05353252239
7344,16067.085197161678
41081,40954.35173774264
26456,15632.615073072235
4921,26309.658833715
41202,30522.815781977126
47715,47474.6327225128
0,27372.708498037897
61927,61749.299364706945
34192,29463.276793394558
11808,11717.06604945055
38418,38594.28500899547
32810,17755.011641716228
2019,16581.31432674359
28567,26487.911101249534
41941,42399.3234911762
57256,50175.547939522614
26456,24428.22172012338
26456,24391.18396025676
25673,32375.025156460204
28,20889.983539102406
26456,27340.11015128449
26688,20095.75185570217
38671,20889.983539102406
45306,45390.12577482721
30464,30584.28051535379
6063,5903.0296553555745
22806,22764.85363200049
1663,15632.615073072235
261,15910.415065369823
25303,25380.57655330375
33278,20889.983539102406
33234,33877.90727250016
20488,11780.86263687267
3278,15601.451019119706
26456,27372.708498037897
26456,24235.52124460467
24631,26342.2571804684
14658,14200.097536207008
26456,26393.472751886267
24302,24525.864124713513
1375,1372.5278257508712
13175,14620.668154591816
48742,48739.917194057816
32307,28073.303298443803
36259,36053.326040089625
24655,21921.91523446053
53651,53674.4581446335
4531,4715.220107364967
20840,38570.003316806884
10062,9601.958985910234
56080,27735.2716501951
23734,26309.658833715
16391,16676.697785619428
8718,34577.01293329499
16736,15916.255179444586
26456,24391.18396025676
29513,30621.837186272674
16210,20087.127623367833
24189,28608.938604043735
40921,16384.387032215305
28429,28103.587444347424
24685,22655.761007738834
26456,27340.11015128449
21929,15601.451019119706
18951,22655.761007738834
26456,26450.708782940615
59477,32767.014510690817
3596,3527.422746205263
13170,26309.658833715
18989,24391.18396025676
26456,26393.472751886267
45703,43494.24412651878
26456,15916.255179444586
9399,27378.857619135353
40690,40018.96250024885
26456,15632.615073072235
55245,32408.565806256403
32811,32582.458111308795
13625,13587.722032504715
0,223.51343652306142
28535,29520.72517857635
48456,47906.958587623645
57125,34989.157763178
25432,26419.399289650657
49437,50119.3116104145
44779,44544.863697615016
61203,61029.31314504144
27584,27300.630669050934
49693,50271.128736420396
10251,10265.841603277095
11675,12179.168191982835
49597,50256.3486471135
38586,27767.869996948502
42331,27095.131407296736
18049,39248.52923967945
3770,26650.018801034996
11449,11524.681987096896
7300,16564.267304830915
55494,55599.13244888776
6766,25805.937022804163
36878,26457.625143561196
4733,4131.025378200975
31680,20889.983539102406
43367,42765.50618185871
56185,26927.638395047965
6450,6210.943395666383
30558,27372.708498037897
59004,56975.77123221715
26456,27372.708498037897
38523,37394.134489718694
58573,58196.008251326115
36903,37203.33055549232
257,289.74163693643106
43777,43796.73780114144
26456,24391.18396025676
25014,26805.81889063526
6515,27095.131407296736
26456,20889.983539102406
26456,27340.11015128449
26456,23094.630906742615
7074,26342.2571804684
26456,24391.18396025676
60056,59733.02390184267
34512,34504.08105462245
527,16106.538027328214
13787,24391.18396025676
26456,26450.708782940615
21895,15632.615073072235
292,26309.658833715
59993,27770.846973365966
18869,18730.02852724729
37964,37757.3985768152
26456,27302.401808151466
18269,18595.58085912488
0,26520.50944800294
0,27340.11015128449
58105,58398.33881366727
26456,24235.52124460467
32383,33019.89305492671
6971,7011.3163905973
26456,24391.18396025676
47643,47762.54040141993
0,274.86778020271953
26456,27302.401808151466
11070,26345.954298904053
40527,26773.002047061684
5315,5340.59255081841
56782,56380.314695135334
26456,26450.708782940615
34042,34050.676013359946
27581,27699.60790665252
26456,24235.52124460467
43834,27054.690279873692
23286,16564.267304830915
12774,26244.517696626135
23987,25791.548253294517
53328,53484.37065899486
21731,21977.584384199876
28159,21289.224533749522
53649,53675.41750861248
22987,21769.133180980756
868,936.9398798741083
26456,24235.52124460467
34765,34578.15961695989
0,18.63339508371955
55145,40430.82759130737
6970,7552.239709237049
39349,38669.18444980073
28781,28856.235267443288
59469,41329.42406341853
32209,31637.233272003297
61479,61386.849283522635
49384,27770.846973365966
18875,26309.658833715
39517,16098.249251114206
9253,24524.09363132594
19548,30350.68709230119
231,15601.451019119706
0,1506.9182895147617
27663,27778.400844423617
443,10684.982354248526
0,21.91992890659385
11922,16067.085197161678
50671,50250.33627093619
26456,27302.401808151466
2,108.55643401200884
9216,34932.24517398081
1266,286.0467809450995
19589,20914.086380441844
26456,26309.658833715
23438,34932.24517398081
21023,20665.268654205847
26456,23094.630906742615
30939,28574.42574039452
26456,23094.630906742615
16569,15910.415065369823
30844,30745.736342177763
59907,32408.565806256403
271,420.90475550407035
23054,26487.911101249534
1292,1203.8503510330502
28747,24420.255663993987
4883,35176.91423593017
24748,24446.290528819878
33770,33840.10099346917
8201,8417.139787422373
3318,3398.9062832488767
44465,44186.63287693778
28644,21301.03589119831
385,15916.255179444586
23644,21429.152542348515
55165,54873.90391130174
32299,32665.400394608965
55214,55263.313371809
33540,28608.938604043735
15873,15601.451019119706
10713,15974.884602693517
1689,15632.615073072235
30242,29251.686653045675
13913,13695.539341861624
1434,35161.66722845035
9311,8829.047768684912
49417,49267.99449340089
12266,12708.530427835824
36990,37605.636013609284
28035,15838.285497871742
26456,26309.658833715
8172,8309.625844398763
37846,28491.330619108747
47871,48014.81205543916
6352,10054.730366769429
26456,27089.725281325154
51025,26342.2571804684
3978,4659.999654952129
43249,43122.33384693994
26456,24391.18396025676
33039,32766.881907930383
29438,27365.511860202892
26456,27770.846973365966
26224,26406.248355028933
20070,19616.42466522273
1708,1793.0333021732486
26456,26805.81889063526
37239,37023.953103641674
8360,27340.11015128449
38454,27090.812830408802
11256,15916.255179444586
26456,26149.98169674099
45399,46985.23449860853
22891,26345.954298904053
32951,33113.22507189774
43108,43001.42631511404
46139,46495.40891678601
14136,13331.982355358741
26456,26309.658833715
4598,16564.267304830915
30232,27427.26801076666
26456,27302.401808151466
5386,34932.24517398081
26456,23094.630906742615
0,26838.417237388665
54137,51978.7054104856
12245,19666.593419569894
36773,24428.22172012338
40525,40357.8897351875
1149,20889.983539102406
26456,26450.708782940615
0,29.489957445116087
50711,15632.615073072235
38729,38624.42189057758
37863,38151.71943306081
49899,49134.29094208379
26456,26483.307129694018
9035,11775.546857177937
49147,38909.10382818877
47504,47633.86256369384
1788,26211.919349872725
12137,11632.831617756387
37975,38808.12316154506
52034,24391.18396025676
0,47.69623929665468
2629,26259.97982955232
9678,9902.89867368116
48589,48787.2893485515
26456,24391.18396025676
27,15601.451019119706
55622,55529.86775097691
49822,50073.72933636696
56839,56964.13575236599
43409,43678.840681779686
35201,35761.091649782575
44211,44051.114361044674
51211,51653.30925477513
26456,27031.66098054332
36495,35113.750503234965
59017,58839.21460469367
26456,27770.846973365966
33470,33812.341834740706
0,22.454825827719045
31556,26914.051996287297
43836,43897.656933483195
40132,39946.62533753512
58451,58330.86674210336
26456,24391.18396025676
31100,29403.638524063994
26456,26393.472751886267
6395,20889.983539102406
26456,26805.81889063526
19236,20530.00345156649
24643,20889.983539102406
26148,26450.708782940615
25373,22623.162660985432
35776,26309.658833715
4156,15601.451019119706
60832,60741.830318171305
0,25.72331541169745
4155,19363.03871972555
1835,1497.2047765417055
51434,51200.04595165399
10136,10057.201764545896
61145,24428.22172012338
1817,2141.088775417709
53783,53785.016672826714
26456,26309.658833715
18510,26244.517696626135
26456,24235.52124460467
29655,29897.344880469926
19098,19581.96185335091
26456,24391.18396025676
25173,26094.961509270637
16424,15916.255179444586
11018,11630.21772517427
0,177.42630707439494
28519,20420.067927939337
29862,30080.143791963234
60945,60916.11017222021
56531,26309.658833715
20490,20720.240287114997
26456,26305.185962793348
26456,27330.5174759108
34107,26309.658833715
56527,56435.06249076481
15400,15926.925622889301
15487,15516.085491543603
9666,11479.128762040444
0,179.0065915493381
26456,26450.708782940615
16018,16997.936176328152
1574,24428.22172012338
1472,1487.6865343807294
25832,24051.491784518283
26456,23094.630906742615
26505,26663.909341464856
27207,27196.745138466653
768,722.4363240297056
23524,15601.451019119706
41736,30886.504577341675
34725,34370.14432728012
26456,24235.52124460467
40792,26773.002047061684
9318,20889.983539102406
2502,16564.267304830915
134,22655.761007738834
36414,20889.983539102406
21429,21169.916186945928
29917,23037.5057376332
28752,28633.640791811387
59853,60035.54299548732
26456,26450.708782940615
43356,43530.66456401771
30958,30855.088917941153
17994,18992.06448147532
26456,20889.983539102406
42373,42143.36551866843
56932,32441.164153009806
55072,55263.804361290306
26456,26426.071098639673
17966,26792.04028830892
28533,29248.22594909354
26456,27390.9010600035
6160,15916.255179444586
5086,24391.18396025676
12471,18390.63433027045
26456,26450.708782940615
35669,26309.658833715
42309,41731.12090875691
55763,54830.09137401977
16424,16009.70374651679
52227,32060.701165746945
40838,22680.01619452687
13357,15632.615073072235
41634,35013.86849528996
45729,24391.18396025676
23652,23068.044381159278
11756,11294.963156066528
46700,26869.539737653733
34249,33467.07727238865
26456,26309.658833715
26456,16564.267304830915
26456,24391.18396025676
58708,58216.29475365973
26456,10447.932993771466
15550,15316.556937290705
19251,19313.94997868088
23099,27340.11015128449
34701,31529.037598798095
23460,29457.792252536652
38940,39303.824949702816
1708,1554.5349843044628
26456,27302.401808151466
39628,39377.21082011851
2647,26211.919349872725
14406,14592.998171583118
11105,11114.613809314133
16142,16490.251041236428
34505,27378.268295261947
7794,22623.162660985432
60351,60206.879989384935
0,333.28610524325416
67,19666.593419569894
26807,15601.451019119706
26456,27340.11015128449
1775,1751.0305231207205
2394,2503.8365658757657
40762,40576.67358638511
10281,10975.661270871828
10340,23035.446034405875
6469,24192.573858850716
16917,27340.11015128449
60936,61015.83884102446
15545,26309.658833715
26456,24235.52124460467
41428,24391.18396025676
41477,42035.45645749846
53602,53735.672017614765
393,11832.891546009467
16402,20889.983539102406
29976,27486.902031564452
4171,4484.275457047725
3198,15916.255179444586
0,386.89277568933494
13821,26309.658833715
0,1857.0983587475775
29600,33815.81175687045
48506,49507.61794688941
18090,26902.138084407143
59149,21013.548694277637
0,41.426146254926486
12837,16564.267304830915
26456,27302.401808151466
27448,27793.826133469098
31173,31111.41041045239
26456,9849.846171321733
25501,26792.04028830892
47343,26345.954298904053
0,16564.267304830915
44946,45439.989794473324
40473,40303.601679510255
52046,51716.73776540164
27489,25506.708072364294
40627,40836.58030126326
62096,61995.20307828179
40330,39421.74136527804
42683,42983.88622022569
19929,21668.64618858861
26456,26450.708782940615
0,19108.237712593007
36249,36581.72092219857
35530,34543.796012036415
55548,55364.26862378349
34424,15916.255179444586
51478,43528.54033504803
35099,36006.36648942591
33948,27744.792010021774
41915,41954.35328147802
8147,20468.56285242694
19284,34989.157763178
11989,11317.011137961685
15394,15866.229970514714
13081,26309.658833715
0,934.228431709157
31926,31529.037598798095
53510,24391.18396025676
56806,56353.65774492903
38332,38172.70193921101
41444,41466.5623467378
2603,2453.025511628115
7937,15601.451019119706
806,901.5652166406024
28944,24391.18396025676
17133,17417.045202078843
26456,24235.52124460467
19079,18593.560260681603
313,16346.69082769666
0,47.766270864200486
4337,16564.267304830915
16024,19157.48659416315
45397,45386.672561554646
17045,17302.84308557678
6053,6440.98177693603
36164,26487.911101249534
3997,3802.829748227338
60593,60304.80800174695
19389,26381.01269283107
32032,32128.958325314485
54949,54663.838935152504
42223,40429.177573389046
34022,33931.92608129746
40247,40594.946462605905
56273,56660.8296881047
16723,19531.634358099647
34790,27340.11015128449
26456,27302.401808151466
26456,23094.630906742615
31839,31885.272849665584
30907,29126.66744572104
39824,40206.00871138803
38719,38815.311343795045
18323,30356.05410467417
0,1573.1780167874892
46737,26869.539737653733
55389,55123.49430068778
56429,56483.7572522766
39719,39882.43398517183
27113,26309.658833715
28071,27522.92405267793
26456,27340.11015128449
49150,29723.151015924974
3495,3475.1045602884615
21337,22238.968720694807
34164,31564.673968639858
15545,26309.658833715
46523,46244.041168370226
56022,55675.23508488733
17392,20889.983539102406
30408,34989.157763178
27884,27676.014570355794
13265,13346.687137229961
45897,33815.81175687045
12074,12128.323126535919
45251,45268.604243338865
54069,54364.445865712485
48675,27022.09193312029
45888,45956.20720449021
43482,43651.47238813939
26456,24391.18396025676
60359,60347.75968475428
26456,20889.983539102406
56554,23996.940885905326
56821,56981.33830538748
26456,27302.401808151466
35119,21289.224533749522
35753,26869.539737653733
27844,27993.048804836795
46813,46832.306620188036
43235,43557.1343566362
27347,26309.658833715
40075,39514.68258879821
10631,27095.131407296736
54031,53679.404785729836
39033,38728.96106906012
26456,26805.81889063526
20006,19798.30763336499
53305,53203.36120842579
24330,21169.574717413656
26456,24391.18396025676
56168,55990.7004044949
2528,11934.828081462001
61946,62052.76662727945
43037,43173.440238904564
35404,21787.937549520073
26456,23094.630906742615
19129,19827.250668459827
10105,11479.128762040444
2051,26309.658833715
1639,22623.162660985432
13160,13838.879971954648
9191,17568.717385030475
26456,26863.39414742499
50161,50052.343916852136
26456,26450.708782940615
50661,30461.816869862214
26456,27335.000154904876
4479,4366.163505466016
40150,40368.40155221459
44434,43001.10057374084
26456,26805.81889063526
20428,18648.497475632386
26456,26309.658833715
15545,15777.513833597932
16849,16705.243728491303
39217,39311.07730714325
57692,58053.18613653614
26456,24235.52124460467
26456,23094.630906742615
25409,25712.69468940438
37441,36642.6981033547
13240,20889.983539102406
49610,27095.131407296736
55595,27362.448068507514
42764,42061.56286375282
22126,27767.869996948502
55693,55677.229715672554
26456,26773.002047061684
41575,41335.09863209249
29948,35225.51280822559
26456,26450.708782940615
5217,23135.576323652902
32143,32243.292604853534
6874,7465.817261391715
41723,26074.676175972567
18554,28641.53695079714
5704,5678.433687013294
7102,15033.154280565694
56806,56779.98255635546
19488,18666.500135210103
50422,50460.638122499426
56127,56308.99917640756
26456,23094.630906742615
6253,15632.615073072235
28759,28639.813516505597
27868,16064.785529074848
0,70.8891567980077
4677,4582.088765223954
60292,60083.96073292429
57139,56906.55405244285
35204,16177.61786662794
55402,35101.35448824937
53781,53654.158670205754
15924,16265.257513104525
16751,24391.18396025676
26456,24235.52124460467
11818,12236.021614725945
12363,27372.708498037897
49341,49425.12500338613
188,27735.2716501951
53851,54179.71405981881
35388,33002.9798429117
11600,19550.006440450674
1187,15601.451019119706
31872,32139.3786464534
20948,26345.954298904053
33674,27022.09193312029
52541,52383.63053926696
44119,27340.11015128449
16874,27286.244207602056
23932,24878.137925278246
58190,53976.24755678322
50303,50182.468774517525
0,124.15056771555828
10997,10885.408589139099
20922,21821.57573821707
26456,27340.11015128449
47897,20889.983539102406
39375,39567.63217886848
8690,8473.95205753619
26456,24391.18396025676
21951,24327.273001614056
53835,32750.5819814006
7632,15601.451019119706
26456,15916.255179444586
53687,32441.164153009806
48169,47872.17032039346
16387,15927.734231591015
40950,40960.40750411311
17570,16305.532577026992
21802,24172.44329176787
51554,51540.1494425967
24689,25269.69884980436
43162,42359.291016112285
16038,16283.115629676358
22689,23100.883827798894
36121,30432.390722357788
7400,35062.467067585385
26456,26393.472751886267
16938,16470.48331205715
26456,27427.26801076666
35102,35176.16182805607
7877,20889.983539102406
19020,19055.548846175447
54892,26342.2571804684
13888,13086.688515852571
26051,26235.493209380536
40100,40092.23464106477
34644,34606.35516165954
1037,1103.99170136742
19236,15907.365418232863
37160,16064.785529074848
26456,23094.630906742615
16081,17947.994434744964
44980,45020.3536700793
26197,16564.267304830915
20421,16564.267304830915
0,24.980076719964458
41851,39648.01844719488
61700,61661.447620354134
24015,26792.04028830892
24493,15601.451019119706
22251,22686.368410132145
29193,26487.911101249534
22604,26309.658833715
43160,27770.846973365966
61789,61678.19782234013
0,319.1973870761717
0,20889.983539102406
6544,16564.267304830915
13252,13437.189442977891
48547,48319.247666228504
26456,15941.57911932235
61409,61237.90737350408
20434,20212.12525682416
38183,24391.18396025676
60526,60495.12629705059
55121,32336.27768860934
3167,3216.33781375321
35506,26309.658833715
21538,21888.66123881294
26,23985.9156696685
38219,37919.08966591089
0,18.63339508371955
26732,26771.16842005896
21602,22260.87555549474
33515,17198.695667324504
59181,59405.24636689722
16139,26697.933375463137
2161,22623.162660985432
17629,18806.902189864533
43895,43879.04458318272
57149,57352.1488517882
46800,27340.11015128449
60664,26869.539737653733
8771,27340.11015128449
20308,15601.451019119706
24195,23978.458455436674
40863,26309.658833715
39217,44070.60302858107
17959,17717.854953754962
24897,15838.285497871742
48324,48652.550999580155
705,26309.658833715
27,23781.213485288114
33823,26792.04028830892
26456,20889.983539102406
26456,27340.11015128449
28300,28351.030236184648
24200,24391.18396025676
3948,4205.2559176250625
25708,24235.52124460467
5984,11677.630915226035
42099,42573.95085093578
17850,26805.81889063526
52464,27097.813984819375
34297,33755.82657206293
26456,24391.18396025676
42338,29723.527773568436
3815,16564.267304830915
52253,52011.372343297415
12044,22655.761007738834
44978,44642.11841929427
27595,28571.429604891615
77,15887.006630710774
56094,56142.12848748287
7822,22655.761007738834
7263,20889.983539102406
29679,29538.4586347684
28001,27603.92004981639
21100,24256.840268376014
29543,24989.057257348388
3406,24428.22172012338
5348,5095.994368394153
26456,26483.307129694018
33295,33566.90506782031
61466,61567.3949742232
17530,18019.369809726417
51478,52181.462558131054
19021,20626.981089756624
43822,42690.50532571398
43739,26951.254314596215
26456,24428.22172012338
40264,18050.65785022977
33576,33410.16904688287
25167,25716.34445801519
26456,26393.472751886267
39048,38264.58845440936
36059,35943.22743947853
23747,23648.37517044253
31026,43319.717852042886
36636,27095.131407296736
6381,11031.353444568687
35022,16177.61786662794
27442,26211.919349872725
30803,31714.790068919276
56857,38593.69972333791
14476,15515.688547388203
15348,15679.274265583656
15214,14886.393230135198
54749,54725.25860438028
38610,38473.26300271967
95,422.3524503892692
24631,43312.92332910371
52511,52541.45342684651
54586,54329.44254396995
13779,14349.892092996852
89,8657.35112186395
47924,27427.26801076666
6319,23242.363815273606
20652,20626.981089756624
3104,20889.983539102406
27410,27867.21692302988
43421,26773.002047061684
60388,59881.58273347098
23657,27340.11015128449
26456,27302.401808151466
35080,31523.355220603276
29219,28751.614536264256
34423,34999.733663916
26456,27340.11015128449
11198,20889.983539102406
26456,22623.162660985432
25050,24581.991891794056
49325,48978.95405251469
31051,16067.085197161678
11985,12050.756781821914
42740,37850.68603749652
23215,27340.11015128449
22629,23059.835615081574
20692,20208.88029640711
26456,27340.11015128449
26456,26393.472751886267
43493,28571.39110045175
31939,35225.51280822559
26456,26149.98169674099
4046,4205.788365732016
35170,31082.951609393236
0,36.04498085196881
26456,24235.52124460467
12378,13260.397837625007
7342,7373.371076389964
50040,24391.18396025676
17196,18229.498987534964
18607,18999.587332306426
47474,35062.467067585385
6831,27340.11015128449
26456,26450.708782940615
56046,55996.40993477473
5081,5025.438854583149
32817,24410.20364744956
43849,43614.89538417945
18930,19468.549325974847
57,11608.770821958924
3272,26342.2571804684
30046,26792.04028830892
5339,15838.285497871742
6180,35062.467067585385
47867,47906.62460449502
33794,15601.451019119706
1850,1793.2319883278751
0,35098.81933416293
57422,35176.91423593017
26456,26805.81889063526
25581,27165.66177900119
42137,42359.3510406265
38165,26342.2571804684
38368,38507.94719802559
21141,15838.285497871742
26456,20889.983539102406
9927,10123.082459012438
24409,24304.808338123352
12054,12554.817592807187
0,29.86416106427162
26456,27378.857619135353
1708,18779.5906381044
34806,27770.846973365966
26751,33767.21318457502
26456,26415.53690096288
36507,21090.77037834967
54097,54338.485895365346
53,9841.49203671207
107,22655.761007738834
10122,26244.517696626135
55354,32408.565806256403
17601,26487.911101249534
18633,18783.424954298705
47573,48990.49459124156
0,1209.4717704039915
4670,4889.838052103306
423,10037.875793996394
43150,26309.658833715
47423,46833.43677799162
8539,8541.508545349398
7509,7473.462321795934
19733,19972.615982926294
32652,32450.11803108066
10200,26244.517696626135
38241,36536.96602105649
16600,27340.11015128449
19748,20346.46790128407
30952,18220.59651355383
51303,51219.51580709321
55792,55659.38488894244
28469,28608.938604043735
19236,19770.50932906077
26456,24428.22172012338
45724,46433.94353727533
26456,24391.18396025676
22768,26752.087103935795
0,25.65328384415166
15957,17699.757739820365
26456,26259.97982955232
26456,27340.11015128449
35508,31980.04620449188
31189,27340.11015128449
3428,10168.94591150939
37706,35013.86849528996
41744,32408.565806256403
25707,25940.449572966736
26456,27427.26801076666
12709,12457.1288250431
18937,18721.59629001344
19781,21799.66216700687
29674,24391.18396025676
26456,26450.708782940615
56093,56346.489813421846
0,27340.11015128449
58980,58980.081704847275
51286,51261.74370616282
26456,26393.472751886267
25185,16268.033938224724
12678,21356.764689615018
24965,24030.742369893982
33033,32948.58710255155
28733,28805.789844987896
50179,50321.8159295042
14135,26342.2571804684
9419,26309.658833715
23557,23041.59765085684
35479,35050.2207618675
0,26805.81889063526
29045,25101.865110626266
59833,59936.226175527
3318,3265.734874520172
52958,46582.99997249452
26107,27340.11015128449
24236,27095.131407296736
32340,32542.947451797874
48707,48791.837003825785
26456,24235.52124460467
34803,34715.144001770146
0,174.76617981392303
5504,5686.8655992226195
26456,26805.81889063526
9736,17568.717385030475
52552,52664.3872185719
47860,47768.75669823726
26456,24235.52124460467
11873,12021.934624681646
57770,46656.736761967906
26865,27017.546779096476
16233,18786.566801201803
39358,20944.423776977237
36031,36952.16316961702
26456,23094.630906742615
35771,8582.587207422432
42755,27253.645860848654
14981,15366.755787312937
57467,57258.43063781895
946,20889.983539102406
20870,22437.33732401018
55365,55345.98214391791
57451,57545.852901027574
56668,56756.81905612628
43220,43494.24412651878
2941,2970.7375401634613
21674,21468.52306053997
49092,49301.374575936294
10805,17404.51188270117
46898,26309.658833715
17306,16619.010531262236
51810,51803.74398313171
33877,15601.451019119706
25535,29139.446326059777
51210,51196.49866124473
20335,19945.50505778454
9693,27340.11015128449
42471,42686.262220217475
45457,45622.801726811274
49304,49481.84169193346
37165,40536.43294127745
26456,24391.18396025676
21157,21747.69795756426
26456,15632.615073072235
26958,24218.910639493108
30197,29985.177345659184
26456,26824.638635062325
11757,15916.255179444586
10792,11479.128762040444
47555,49072.49915911109
47140,46967.16733746256
26456,26353.22216295211
32472,27427.26801076666
2764,16564.267304830915
9727,16309.598687848367
44061,44130.32509544113
50187,50302.25883674512
26953,26817.51658049752
30095,26792.04028830892
60813,60773.639164733104
26456,24428.22172012338
46541,46655.00561988474
36855,36523.96664781324
39601,39463.30024516056
47269,46991.87834859499
8979,22623.162660985432
51966,51921.28600343504
46193,46117.744144520555
58593,28087.490486165458
27437,33767.21318457502
45905,45985.30911118121
12535,13658.203472921661
26456,15916.255179444586
12799,15601.451019119706
44238,44388.56279201971
26456,26450.708782940615
15856,20889.983539102406
52074,52261.73495983475
26456,24391.18396025676
8859,17388.19229077797
32348,43795.54118106237
8729,8668.903204450418
1729,15601.451019119706
31073,31842.689057152933
61054,61006.587083202656
28741,27382.383502117573
62011,61988.35365709292
25839,25806.14552570364
60098,60016.30897764518
39708,39636.024188819865
26456,24391.18396025676
35688,24814.0863699751
45842,26211.919349872725
39081,35062.467067585385
13214,26309.658833715
14364,15601.451019119706
14677,16564.267304830915
48713,39951.39038423068
3548,3553.9403060288764
11858,11753.08831557971
6769,9639.524504655068
24666,20889.983539102406
26456,26393.472751886267
26456,24428.22172012338
55101,35225.51280822559
12142,12792.466449809064
26456,26805.81889063526
37953,38185.95381746532
44441,44360.082817623595
26456,27340.11015128449
26531,26148.223658288047
24280,24434.134527239486
26456,24235.52124460467
4947,21920.472015200845
58239,27095.131407296736
26456,15601.451019119706
9029,20889.983539102406
15545,23035.446034405875
26456,23094.630906742615
14653,25805.937022804163
17338,15601.451019119706
37205,37024.835348508044
48794,48688.67098728561
22708,12787.16846306628
58466,58312.932900787564
29841,29915.462645507516
26817,24183.28169014496
14991,13961.928329460126
13369,26309.658833715
56296,56432.48480694851
6845,7191.10729191574
38715,18220.59651355383
57308,57219.913698339966
6373,25805.937022804163
23453,29457.792252536652
33954,43662.96712983822
26456,21429.152542348515
3342,3407.791411581021
30684,24391.18396025676
49496,49563.20534039759
45667,20420.067927939337
26456,24235.52124460467
37634,37627.06023804818
45303,43653.80152705501
45188,38358.189783161426
15364,14959.44825096144
9969,10191.311592520824
38331,37830.4918521616
33230,33891.275771883076
26456,26805.81889063526
33954,21356.764689615018
52748,35225.51280822559
23598,20633.59910578574
44027,43973.32052937362
14,22623.162660985432
40023,26951.254314596215
61833,61718.233021000655
26456,27340.11015128449
34326,26309.658833715
19232,18546.394919970644
5001,5148.573856429732
436,11195.648332079914
45703,45588.53178804797
10172,10156.16489796635
26839,27770.846973365966
41053,40982.370531248904
4677,5052.303958107935
32886,34242.86467101956
53004,26305.185962793348
30590,28606.80823167418
38443,43494.24412651878
0,18.63339508371955
42982,42894.889443377
13675,13787.81283642675
12881,13375.351246721799
8267,15601.451019119706
26754,24930.785729606705
57577,57402.77996480551
54339,27340.11015128449
57545,57466.920655181006
58151,57885.501254916795
47773,47867.44843143867
240,20944.423776977237
47994,48119.76889227096
26456,23094.630906742615
31327,32844.53916294288
28386,27332.913513449483
16947,17383.52329333791
22600,20889.983539102406
42371,32408.565806256403
48066,48015.124781444836
26456,26149.98169674099
44269,44241.985663908905
11489,15487.042992220733
10700,11210.134983411333
12750,21920.472015200845
14352,20889.983539102406
856,733.7933259150913
22071,15601.451019119706
2806,15916.255179444586
49544,49463.16878400999
14893,15357.29166821763
36544,36073.32822522662
15008,14573.017503632675
1006,1105.6393706834915
31974,32165.782942406084
61048,60969.41072151954
23737,23780.242662884295
60303,60051.18604021918
56187,56456.22425426359
21603,24483.20600678625
17212,20889.983539102406
10871,11312.142472710935
41904,42101.62924441003
745,1001.3907305715595
8384,8188.71243118251
37222,37470.136672728586
33185,35996.7853004405
28086,16564.267304830915
50749,50534.384854008604
9318,9961.041084334773
52495,52370.07286577174
38693,38605.80488604032
6676,6533.854163066779
35867,36156.75283030514
25097,25233.55050487559
53633,53813.98972673945
54253,54004.855836141614
26456,20889.983539102406
31545,35013.86849528996
30881,31062.017653297316
26456,26426.071098639673
59780,59566.82123929802
36537,36398.26793536323
1352,26342.2571804684
36623,26309.658833715
40828,40882.54880463251
24869,27295.40451429736
40956,40932.32507340259
10438,10410.770193015554
6486,7732.280768175075
45397,24391.18396025676
29012,28915.000099874465
25589,25619.29491606622
12185,26309.658833715
21568,15601.451019119706
57584,57534.6658033217
13484,15601.451019119706
2228,24391.18396025676
45338,26309.658833715
32101,15601.451019119706
56159,55899.754444659986
25266,25391.21267260502
8735,21356.764689615018
26898,27199.59320024513
36567,36007.46533444462
24999,26353.22216295211
22739,22170.891592560147
24306,23498.78924775255
32189,23635.978909517402
25566,25518.20363504725
26456,24235.52124460467
26456,26149.98169674099
26456,22623.162660985432
13091,35106.320762524745
27115,28438.536193404187
36065,20889.983539102406
48702,48523.2631918656
51330,54161.622094822815
26456,26805.81889063526
52661,39138.74590770356
397,26309.658833715
26456,24235.52124460467
10216,26309.658833715
39739,26792.04028830892
8433,26309.658833715
17503,40152.681688899334
26456,23094.630906742615
16098,17459.24328821562
773,15601.451019119706
26456,26149.98169674099
59344,59207.9380127928
42110,27095.131407296736
44641,44802.18776756057
26169,28367.043625396247
57159,57051.80760073695
47557,47392.25103659282
21304,20881.292535497378
0,227.0106095667435
33351,24391.18396025676
29394,24428.22172012338
15499,15560.18297715018
15137,15246.65218705302
18188,26342.2571804684
34843,34779.60876468292
56795,56608.829289007444
0,174.76617981392303
29395,30565.024438732133
1568,1564.0751456349544
41053,39626.77317496238
37922,37304.07535349058
26456,26393.472751886267
7694,27340.11015128449
47604,43514.75423636529
24588,24506.26084613241
11698,11559.230198123254
664,26381.01269283107
20677,23730.14527723499
26456,22623.162660985432
14511,16564.267304830915
14571,35098.81933416293
8680,20889.983539102406
40366,26309.658833715
53275,52925.504876079314
26456,26450.708782940615
12749,13134.192200383997
8914,27340.11015128449
33941,20889.983539102406
56584,56808.54113068661
0,26345.954298904053
73,18474.163957843153
